ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
12946,Smartphones,HP,507.45108919354067,54,1,11,4,1
12947,Tablets,Other Brands,2825.481264070561,69,1,15,2,1
12948,Headphones,Other Brands,238.64315292029193,54,1,1,3,1
12949,Laptops,HP,1376.7311906126488,52,0,16,3,0
12950,Smartphones,HP,2167.464394631348,59,1,6,4,1
12951,Smart Watches,Apple,1518.9239241360779,24,1,13,1,0
12952,Smart Watches,Apple,2146.132829096612,57,0,13,5,1
12953,Tablets,Sony,644.6463205379679,47,0,18,3,0
12954,Smartphones,Sony,1613.0971954203342,40,0,7,5,1
12955,Headphones,Samsung,2848.512936174504,46,0,3,3,0
12956,Smartphones,Samsung,643.6658535232007,31,1,2,4,1
12957,Laptops,Other Brands,2033.2347631329867,41,0,10,1,0
12958,Smartphones,Samsung,2843.356938395597,21,0,7,5,0
12959,Smartphones,Apple,1220.0315382185388,47,0,3,2,0
12960,Laptops,Sony,1623.6745552783038,69,0,19,5,1
12961,Tablets,Sony,2729.5866983770725,66,1,15,1,1
12962,Smartphones,Sony,919.6316966969476,62,1,9,3,1
12963,Headphones,Samsung,2646.477555275406,53,1,12,3,1
12964,Laptops,HP,312.90382348781833,68,1,1,4,1
12965,Tablets,Sony,541.2842729932247,37,1,7,1,1
12966,Headphones,HP,1468.6691364067901,40,0,5,5,1
12967,Smartphones,Samsung,2404.661920619584,19,0,16,1,0
12968,Smart Watches,Sony,1591.6897030923972,55,0,14,4,1
12969,Smartphones,Samsung,1443.6446322124511,43,0,15,3,0
12970,Laptops,HP,1062.6850292191295,45,1,12,1,1
12971,Laptops,Samsung,2895.441922849611,24,0,1,1,0
12972,Tablets,Samsung,200.45258400708838,39,1,18,1,1
12973,Smart Watches,Sony,672.5110956406998,46,0,9,2,0
12974,Tablets,HP,2449.727692424028,55,1,13,3,1
12975,Smart Watches,Samsung,149.15599288415137,57,0,15,5,1
12976,Smartphones,HP,2877.0236132917275,23,1,11,1,0
12977,Headphones,Apple,2127.2809372820398,18,0,4,4,0
12978,Headphones,HP,2181.774636906328,37,1,12,4,1
12979,Tablets,HP,564.6374415985262,63,0,14,5,1
12980,Smart Watches,HP,2156.3537568325937,60,1,1,4,1
12981,Smartphones,Apple,2493.823808421541,56,0,18,5,1
12982,Smart Watches,Sony,2151.5155521876572,24,0,8,5,0
12983,Smart Watches,HP,1982.5524782971522,54,0,11,1,0
12984,Laptops,Other Brands,2930.3212509791497,56,1,4,3,1
12985,Smart Watches,Apple,917.979149973168,44,0,16,4,1
12986,Tablets,Apple,1078.3675240742723,59,0,1,1,0
12987,Laptops,Sony,2218.2947465442694,54,0,13,3,0
12988,Headphones,Apple,1812.790660605933,68,1,10,3,1
12989,Smart Watches,Apple,1839.8046773512199,48,1,16,4,1
12990,Tablets,Apple,1681.8117756962108,19,0,9,5,0
12991,Smart Watches,Samsung,2582.66837379249,36,1,8,4,1
12992,Tablets,Other Brands,844.8075531414353,59,1,4,4,1
12993,Laptops,Sony,730.1841272326226,64,1,17,2,1
12994,Smartphones,Sony,2830.6825940615995,52,0,1,5,1
12995,Tablets,Sony,2680.0145142810325,22,0,16,4,0
12996,Tablets,Apple,1047.0205799348732,27,0,12,4,0
12997,Smartphones,HP,1888.4719317759989,53,1,8,5,1
12998,Smartphones,Apple,2985.840370296061,47,0,8,1,0
12999,Headphones,Sony,2808.56313887533,61,1,11,1,1
13000,Tablets,Samsung,318.4000705384708,53,0,9,1,0
13001,Tablets,Sony,2527.7306269891446,40,1,14,5,1
13002,Smartphones,Samsung,1503.8218050044509,46,1,10,3,1
13003,Smartphones,HP,2300.092966397188,43,0,10,2,0
13004,Laptops,Sony,1846.2429144653788,24,0,13,2,0
13005,Tablets,Other Brands,2486.6819957111798,28,0,15,5,0
13006,Tablets,Apple,510.3703601464929,44,1,9,2,1
13007,Smartphones,Apple,225.54987944853642,44,1,3,3,1
13008,Tablets,Apple,1097.1339364495248,41,1,14,2,1
13009,Smart Watches,Sony,2998.129771685962,56,0,10,2,0
13010,Smart Watches,Apple,1218.4371076861005,39,1,4,1,1
13011,Headphones,Apple,2695.6005062427666,39,0,4,3,0
13012,Tablets,HP,2629.1569843677917,63,1,10,4,1
13013,Headphones,Sony,482.0921098664089,47,0,18,4,1
13014,Smartphones,Other Brands,1523.2247085389806,64,1,3,1,1
13015,Headphones,HP,1499.9429912229712,28,1,18,2,0
13016,Headphones,Sony,435.46188939493777,37,1,6,2,1
13017,Headphones,HP,2141.8585066800674,51,1,1,5,1
13018,Laptops,Apple,2661.0117584510813,55,0,6,3,0
13019,Tablets,Other Brands,1759.9255690961306,57,1,16,1,1
13020,Smart Watches,Other Brands,1933.4648203823554,55,0,1,5,1
13021,Smartphones,Sony,2270.690750453734,45,1,7,5,1
13022,Tablets,Apple,881.7658069865416,25,0,7,1,0
13023,Laptops,Other Brands,255.13286234752664,48,0,1,5,1
13024,Smartphones,Apple,2201.0921981441807,48,0,18,4,1
13025,Tablets,Samsung,2760.4500503667214,46,1,19,3,1
13026,Headphones,Apple,1747.1104820531505,38,1,12,4,1
13027,Smart Watches,Samsung,404.0205730442002,41,1,17,4,1
13028,Laptops,HP,1816.6549256754993,18,1,4,5,1
13029,Tablets,Apple,608.6727077302163,35,0,5,2,0
13030,Smart Watches,HP,405.57956656433987,40,0,3,5,1
13031,Smart Watches,Other Brands,2922.867065596889,42,1,13,1,1
13032,Smartphones,Other Brands,1298.3863360039038,47,1,18,4,1
13033,Laptops,Apple,2027.4965709025587,25,1,7,3,0
13034,Smartphones,Sony,2506.1100421865563,37,0,19,5,1
13035,Tablets,Sony,961.2356352396376,41,0,11,4,1
13036,Laptops,Samsung,1254.953556127344,27,1,16,1,0
13037,Laptops,HP,2954.0567557698723,29,0,14,3,0
13038,Headphones,Other Brands,1332.896146801669,53,0,2,3,0
13039,Tablets,Sony,941.3430949216457,30,0,16,2,0
13040,Laptops,Other Brands,2213.5087744582497,64,0,9,2,0
13041,Tablets,Samsung,1224.2451586055756,27,0,6,2,0
13042,Tablets,HP,1916.9646361955415,51,0,19,1,0
13043,Smart Watches,Sony,1432.0954169928543,30,1,11,4,1
13044,Headphones,Apple,1049.4788663581353,67,1,17,4,1
13045,Headphones,HP,1274.0937616165936,41,1,9,5,1
13046,Headphones,Sony,249.86805899516077,66,0,10,5,1
13047,Tablets,Sony,273.8857801520005,38,1,13,4,1
13048,Tablets,HP,234.94803360655328,34,0,4,4,1
13049,Laptops,Apple,2978.165780619679,55,0,14,4,1
13050,Smart Watches,HP,1141.6625656205151,45,1,9,4,1
13051,Smartphones,Other Brands,2845.361615883198,68,0,17,3,0
13052,Smart Watches,Samsung,1461.093808388495,53,1,11,4,1
13053,Smartphones,Apple,433.8604295029653,30,1,13,2,0
13054,Tablets,Samsung,2855.9129789962017,35,0,15,5,1
13055,Smart Watches,Sony,1078.5412093373013,57,1,17,4,1
13056,Laptops,Apple,1498.874676726186,23,0,8,4,0
13057,Laptops,Apple,1746.472648592713,33,0,5,5,1
13058,Smart Watches,Other Brands,2464.4755206655495,55,1,1,2,1
13059,Headphones,Apple,1126.0112022454741,63,1,12,3,1
13060,Laptops,Samsung,392.73765294313654,21,0,15,2,0
13061,Laptops,Other Brands,700.5839297317082,31,1,11,1,1
13062,Laptops,HP,2077.372052522723,56,1,10,3,1
13063,Laptops,Apple,2276.9014140089234,29,1,13,5,1
13064,Tablets,Apple,2752.1099956470603,25,0,4,4,0
13065,Headphones,Samsung,353.38990868179746,41,0,2,3,0
13066,Tablets,Sony,340.22596214391524,55,0,6,3,0
13067,Smartphones,Other Brands,1169.3796387256064,20,1,15,5,1
13068,Tablets,HP,569.3797771163595,29,1,4,5,1
13069,Laptops,HP,2866.207440437946,56,1,1,2,1
13070,Smartphones,Other Brands,498.3998986521507,28,1,10,3,0
13071,Smartphones,Other Brands,969.8264030204031,51,1,17,3,1
13072,Smart Watches,Samsung,715.4774134005753,59,1,17,5,1
13073,Laptops,HP,1074.1334309390525,36,0,15,2,0
13074,Headphones,Apple,2980.3949073202016,39,1,4,2,1
13075,Smartphones,HP,1137.989839801771,66,0,10,1,0
13076,Headphones,HP,1701.1811383369475,41,1,1,4,1
13077,Tablets,Apple,2157.3720466942723,40,1,12,4,1
13078,Tablets,Other Brands,2509.674085167509,55,0,5,4,1
13079,Smart Watches,HP,1490.6822177691686,33,1,5,5,1
13080,Smartphones,Apple,180.92010828344206,60,1,18,5,1
13081,Tablets,Samsung,2517.551742545224,22,1,6,2,0
13082,Smart Watches,Sony,1112.6609146089418,51,1,8,2,1
13083,Smartphones,Apple,1241.35632109268,31,1,7,2,1
13084,Smart Watches,Samsung,2432.618416193718,67,1,14,5,1
13085,Smartphones,Samsung,2394.215657371329,60,1,13,1,1
13086,Smartphones,Samsung,1689.4723388342643,46,1,10,1,1
13087,Laptops,Apple,2379.478020494102,59,1,8,5,1
13088,Laptops,Sony,2720.727108271619,64,0,11,4,1
13089,Headphones,Sony,990.5201109124829,65,0,9,4,1
13090,Tablets,Other Brands,2499.093513288186,40,0,5,5,1
13091,Headphones,Apple,1287.0515373956184,28,0,18,5,0
13092,Laptops,Apple,2284.8234548611463,35,0,14,3,0
13093,Smart Watches,HP,2102.334295876737,69,0,10,2,0
13094,Headphones,Samsung,2240.7377917580384,21,0,5,5,0
13095,Smart Watches,Samsung,566.80105616832,69,0,13,2,0
13096,Smartphones,Apple,1062.2746199129833,67,0,9,5,1
13097,Smartphones,Samsung,1497.4862115929266,67,0,11,3,0
13098,Smartphones,Apple,2160.549279029637,28,0,6,5,0
13099,Smartphones,Apple,2852.27949154478,49,1,1,1,1
13100,Tablets,Apple,989.5972592803911,55,0,8,4,1
13101,Smart Watches,Sony,2885.392272412536,44,0,10,3,0
13102,Laptops,Samsung,821.7208164641727,57,0,10,1,0
13103,Laptops,Sony,103.78137356580277,63,1,6,3,1
13104,Headphones,Apple,1397.1612120962102,48,0,9,2,0
13105,Tablets,Other Brands,723.9721671199565,52,0,6,5,1
13106,Headphones,Other Brands,576.1024039173185,24,0,10,1,0
13107,Tablets,Apple,2104.856838230152,62,0,16,4,1
13108,Headphones,Other Brands,2523.4280766857773,45,0,4,5,1
13109,Headphones,Sony,1904.1270341370137,19,1,7,4,1
13110,Smart Watches,Sony,2207.554386111192,39,1,2,1,1
13111,Smartphones,Apple,2171.828022191121,23,0,18,4,0
13112,Smart Watches,Other Brands,1412.8363233094974,27,1,19,4,1
13113,Headphones,Sony,1030.2689177638504,56,1,10,5,1
13114,Headphones,Samsung,1578.6411583232814,43,0,9,3,0
13115,Tablets,Apple,2201.553764286947,68,0,8,5,1
13116,Smart Watches,Other Brands,1538.9643417281097,44,1,6,5,1
13117,Headphones,Apple,2108.7640532671107,46,0,3,1,0
13118,Laptops,HP,2922.6238658460184,47,1,10,4,1
13119,Smartphones,Sony,129.04345112440492,57,1,2,2,1
13120,Smartphones,Other Brands,2424.7484455163253,27,0,9,1,0
13121,Headphones,Apple,1129.295632329942,40,0,14,3,0
13122,Smartphones,Sony,1145.748602839758,30,1,14,1,0
13123,Laptops,Sony,1284.7095584664862,57,1,17,1,1
13124,Smartphones,Other Brands,944.3643924263002,54,0,4,5,1
13125,Smartphones,Other Brands,1970.719078186344,19,1,10,3,0
13126,Tablets,HP,728.4241790607311,56,0,6,1,0
13127,Smart Watches,Other Brands,2518.2028223960165,59,1,3,4,1
13128,Tablets,Other Brands,727.5782307200514,48,0,17,2,0
13129,Headphones,Samsung,2269.1062146901,40,0,13,3,0
13130,Tablets,Sony,793.2040147757253,63,0,10,4,1
13131,Smart Watches,Samsung,935.3796553735843,46,0,17,3,0
13132,Headphones,Samsung,2992.4428710702646,46,0,11,2,0
13133,Tablets,Apple,899.9851079653671,42,1,9,1,1
13134,Smartphones,HP,381.56928641815057,41,0,9,4,1
13135,Tablets,Samsung,2636.336554956532,47,1,3,1,1
13136,Smart Watches,Sony,1167.5667418832463,33,0,15,5,1
13137,Headphones,Sony,1447.8292786755517,55,1,1,2,1
13138,Smart Watches,Sony,1301.0225336905924,51,1,18,3,1
13139,Laptops,Apple,2348.048479106637,22,1,8,1,0
13140,Laptops,Apple,1823.018846895303,61,1,3,1,1
13141,Smart Watches,HP,1372.4052594321383,20,0,3,5,0
13142,Headphones,Sony,547.0541677868996,50,0,5,5,1
13143,Smartphones,Samsung,2589.866703796934,21,1,4,1,0
13144,Smart Watches,Samsung,2581.7564479346593,64,0,9,5,1
13145,Smartphones,Other Brands,198.51277918197712,47,0,4,4,1
13146,Headphones,Apple,1941.945301981878,19,0,11,4,0
13147,Headphones,Apple,1958.6003652785446,26,1,1,4,1
13148,Tablets,HP,1425.5314066128285,52,0,17,4,1
13149,Tablets,Samsung,2401.24525663475,69,0,19,2,0
13150,Headphones,Apple,2681.1713622087295,31,1,8,4,1
13151,Laptops,Sony,1869.4804065237427,48,1,9,2,1
13152,Headphones,Apple,318.0782338259412,46,1,1,4,1
13153,Smartphones,HP,1751.801940208879,50,1,7,1,1
13154,Laptops,Apple,803.4990716535434,40,0,6,1,0
13155,Smart Watches,Other Brands,772.6721043854163,30,0,15,5,0
13156,Headphones,Apple,342.68432134165323,46,0,9,5,1
13157,Tablets,Sony,2097.7672032281994,29,1,17,2,0
13158,Laptops,Apple,1032.4554504560824,39,0,5,2,0
13159,Laptops,Samsung,995.5414629410416,49,1,17,3,1
13160,Smartphones,Samsung,2025.1489558686137,43,1,12,5,1
13161,Tablets,Other Brands,2046.4049072196915,57,0,18,4,1
13162,Laptops,Other Brands,2321.033759289379,30,1,10,3,0
13163,Smart Watches,Apple,1295.8880111491276,41,1,6,2,1
13164,Headphones,Other Brands,697.212104088806,58,0,18,5,1
13165,Tablets,Other Brands,1437.7575178049735,39,0,17,4,1
13166,Smart Watches,HP,1427.5720752569791,31,0,12,3,0
13167,Smartphones,HP,2724.260952785433,46,0,13,3,0
13168,Tablets,Other Brands,2299.5930781647917,58,1,11,2,1
13169,Smart Watches,Apple,2313.0443502268463,33,1,16,5,1
13170,Laptops,HP,2192.1865442379844,20,0,1,1,0
13171,Laptops,HP,374.71488053837714,61,1,4,3,1
13172,Laptops,Samsung,496.3498121964932,56,1,8,1,1
13173,Laptops,Other Brands,2035.138832166621,44,1,7,2,1
13174,Smartphones,Other Brands,1861.7957210834443,65,0,19,1,0
13175,Tablets,HP,234.6246847940867,34,0,14,3,0
13176,Tablets,Samsung,841.6971230720733,42,1,3,4,1
13177,Smartphones,HP,794.2406517867147,46,1,8,1,1
13178,Laptops,HP,2845.4087385402127,65,0,18,4,1
13179,Tablets,Sony,258.4951543623664,59,1,15,1,1
13180,Smart Watches,HP,1861.133925819793,68,1,3,2,1
13181,Smartphones,Apple,2655.911607896241,21,1,2,3,0
13182,Smart Watches,HP,2209.879560236688,32,1,10,4,1
13183,Headphones,Other Brands,2285.183213383749,28,1,19,4,1
13184,Tablets,Sony,2388.288055590402,63,1,19,2,1
13185,Tablets,Apple,735.3242791779655,24,0,6,3,0
13186,Laptops,Samsung,1257.8902627055572,56,1,16,5,1
13187,Smart Watches,Sony,2583.7376934572562,47,0,15,4,1
13188,Smartphones,HP,1983.5873144987108,23,0,3,4,0
13189,Smartphones,Sony,1242.8744282176422,31,1,10,3,1
13190,Smart Watches,Other Brands,1334.9614064150073,66,1,14,4,1
13191,Smart Watches,Samsung,1317.2124201328315,51,1,15,2,1
13192,Laptops,HP,1632.3807374402259,37,1,11,2,1
13193,Tablets,Other Brands,1454.4020093199315,42,0,18,3,0
13194,Tablets,HP,371.9730319845413,65,0,10,1,0
13195,Smartphones,Sony,2212.463578547321,45,0,7,4,1
13196,Smart Watches,Samsung,459.0089851309035,45,1,2,3,1
13197,Smart Watches,Other Brands,1423.4029029505189,68,1,4,1,1
13198,Smart Watches,Other Brands,953.1796813832301,69,1,1,1,1
13199,Headphones,Sony,2156.5280410564965,40,1,9,5,1
13200,Tablets,Sony,2820.0826190053103,61,1,14,5,1
13201,Tablets,Sony,2837.8030510800586,48,1,2,3,1
13202,Smart Watches,Sony,789.2697612204595,31,0,9,5,1
13203,Headphones,Sony,2883.2946385533064,22,1,14,1,0
13204,Smart Watches,Samsung,2802.391395844947,18,1,3,5,1
13205,Laptops,HP,2605.0581929384048,43,0,4,3,0
13206,Smart Watches,HP,1237.8687376618686,51,1,10,5,1
13207,Headphones,Apple,389.1221685394687,55,1,15,2,1
13208,Smart Watches,Other Brands,816.7983169874901,62,1,5,4,1
13209,Laptops,Sony,820.0558589749725,32,0,15,4,1
13210,Smartphones,Apple,2289.0466203167225,23,0,5,3,0
13211,Laptops,Sony,1399.487044872556,26,0,7,1,0
13212,Tablets,Samsung,2839.5399024644153,20,1,3,4,1
13213,Laptops,Samsung,2997.8612764315153,23,1,5,3,0
13214,Smart Watches,Apple,2755.6396318759826,43,0,14,3,0
13215,Smartphones,Apple,2268.118600113852,46,1,3,4,1
13216,Tablets,Other Brands,1150.0358381740152,36,0,19,4,1
13217,Laptops,Sony,1194.8676097560704,64,1,3,3,1
13218,Tablets,Other Brands,2095.2428972656144,47,1,16,5,1
13219,Tablets,Other Brands,2122.1977679685497,29,1,18,4,1
13220,Tablets,Apple,1966.864804911963,59,1,1,1,1
13221,Headphones,HP,2809.3275757609135,33,1,6,2,1
13222,Laptops,Samsung,1855.0432452933364,64,1,15,1,1
13223,Smart Watches,Samsung,334.1798334440866,66,0,13,4,1
13224,Smartphones,Samsung,2604.8937545067342,56,1,2,3,1
13225,Laptops,Sony,1352.7700297389636,23,0,4,1,0
13226,Smartphones,Apple,2308.6252450209035,28,1,15,4,1
13227,Smartphones,HP,162.80361856539542,64,0,19,1,0
13228,Laptops,Samsung,1175.5891488795473,36,0,11,3,0
13229,Smartphones,Samsung,2180.260410056777,25,1,4,2,0
13230,Laptops,Sony,449.90312640214336,38,1,14,2,1
13231,Smartphones,HP,2397.0701883333804,53,0,3,5,1
13232,Tablets,Sony,1909.5389535103586,58,0,9,5,1
13233,Smart Watches,Other Brands,1754.8952654126208,27,0,12,5,0
13234,Smart Watches,Apple,482.91180128272526,40,0,4,5,1
13235,Laptops,Other Brands,2533.9796201302293,27,1,13,3,0
13236,Tablets,Sony,237.23749832224144,54,1,1,4,1
13237,Tablets,Sony,2874.5544064047376,33,1,7,1,1
13238,Headphones,HP,1670.0589311730896,58,1,10,4,1
13239,Laptops,Samsung,2252.218674217692,62,0,4,3,0
13240,Tablets,Sony,222.0730049290824,43,0,15,2,0
13241,Smartphones,Other Brands,1594.028843171493,23,0,5,1,0
13242,Laptops,HP,2624.748711534171,61,1,5,5,1
13243,Smart Watches,Samsung,2941.695288045987,52,0,9,4,1
13244,Headphones,HP,237.8138705485712,43,1,17,1,1
13245,Headphones,Samsung,2079.8458469360744,26,0,3,5,0
13246,Smart Watches,Samsung,2777.692177975142,56,0,5,1,0
13247,Tablets,Other Brands,667.0929372606993,49,0,17,3,0
13248,Laptops,Other Brands,728.4317283046222,69,0,12,3,0
13249,Laptops,Sony,2803.08499678268,22,1,7,3,0
13250,Headphones,Sony,1913.930843155377,20,1,17,1,0
13251,Smartphones,Samsung,167.055819574214,25,1,14,4,1
13252,Smartphones,HP,110.90615538283414,66,0,10,3,0
13253,Tablets,Samsung,325.31958403933515,39,1,3,5,1
13254,Headphones,Other Brands,604.9936450185994,69,1,3,5,1
13255,Headphones,Other Brands,2953.42061498137,51,1,12,5,1
13256,Smart Watches,HP,1108.6343996509752,63,1,14,4,1
13257,Laptops,HP,639.2919568548601,19,0,14,1,0
13258,Smartphones,Samsung,1215.003660373443,64,1,18,5,1
13259,Laptops,HP,706.5337116786287,29,1,14,4,1
13260,Tablets,Sony,748.5413503931661,45,1,11,5,1
13261,Headphones,Sony,2331.4738804104422,43,1,9,3,1
13262,Smartphones,Apple,1174.157843423493,48,1,1,4,1
13263,Laptops,Other Brands,2555.3175404301473,29,0,10,5,0
13264,Headphones,Apple,1907.0075969864401,24,0,19,4,0
13265,Smartphones,Samsung,2395.642500441822,63,1,3,5,1
13266,Smartphones,Other Brands,596.3573587594892,58,0,3,3,0
13267,Headphones,Sony,2286.91279975967,64,1,9,3,1
13268,Smart Watches,Other Brands,989.4682918436527,44,1,1,2,1
13269,Smartphones,Sony,1128.1715595057606,51,0,19,4,1
13270,Headphones,Apple,2815.966701141094,52,0,11,4,1
13271,Headphones,HP,2124.973378805555,19,0,17,3,0
13272,Laptops,Apple,2649.2966718304383,24,1,12,4,1
13273,Smartphones,Other Brands,477.65351972242985,67,1,17,5,1
13274,Smart Watches,Apple,2002.3362218060959,48,1,19,5,1
13275,Tablets,HP,2665.7595592834828,35,0,1,5,1
13276,Laptops,Apple,2349.332268121211,50,1,9,5,1
13277,Laptops,Other Brands,1747.8499288705261,31,0,12,1,0
13278,Smartphones,Samsung,1794.913458752554,26,1,4,4,1
13279,Headphones,Other Brands,2201.405927081802,48,1,13,3,1
13280,Smartphones,HP,1287.7955593587885,33,0,3,3,0
13281,Headphones,Sony,2636.854335059917,59,1,17,4,1
13282,Headphones,Apple,1807.5461260393402,42,1,15,2,1
13283,Smart Watches,HP,511.67313238111814,21,1,11,4,1
13284,Tablets,Other Brands,239.49671037464077,64,0,19,4,1
13285,Smartphones,HP,159.62223456670716,67,0,12,5,1
13286,Tablets,HP,734.0200665141393,54,1,8,3,1
13287,Tablets,Samsung,2807.651505681137,49,1,4,3,1
13288,Smart Watches,Other Brands,2876.7980210704013,66,0,3,4,1
13289,Tablets,Sony,2637.339980726086,66,1,16,1,1
13290,Smartphones,HP,1018.0783332760186,39,0,4,1,0
13291,Laptops,Other Brands,2501.5374115356385,67,1,15,4,1
13292,Smart Watches,Apple,2138.625496855456,57,1,3,4,1
13293,Headphones,Samsung,2579.0838239903824,50,0,18,5,1
13294,Smartphones,Samsung,1948.8895971785832,64,1,9,5,1
13295,Tablets,Other Brands,313.606395604446,56,1,17,4,1
13296,Tablets,Other Brands,2883.337050264514,62,1,9,1,1
13297,Laptops,Other Brands,1521.1991580662955,43,1,2,1,1
13298,Smart Watches,Apple,736.1362270859956,24,0,14,5,0
13299,Headphones,Apple,2819.246857192891,51,1,3,3,1
13300,Smart Watches,HP,1740.0484453334782,63,0,14,4,1
13301,Smart Watches,Sony,1630.45606080616,19,1,12,2,0
13302,Tablets,Apple,2917.077578396779,43,1,12,1,1
13303,Laptops,Samsung,1028.5621809950453,30,0,9,4,0
13304,Smart Watches,Samsung,1297.4282381796909,23,1,15,3,0
13305,Smart Watches,HP,1621.1236913978357,47,0,9,4,1
13306,Headphones,HP,1930.8592519878969,31,1,14,1,1
13307,Laptops,HP,1191.404214085363,68,1,3,4,1
13308,Smart Watches,Sony,2829.5015705476935,47,0,6,5,1
13309,Laptops,HP,694.6584385008175,24,0,6,4,0
13310,Smartphones,Other Brands,666.1038444160131,58,1,11,5,1
13311,Smartphones,Sony,1412.4689366815494,38,0,5,4,1
13312,Headphones,Apple,1947.6322845406255,50,1,6,2,1
13313,Smart Watches,Samsung,2226.811052596371,33,0,2,3,0
13314,Laptops,HP,545.6682075800506,49,0,16,3,0
13315,Smart Watches,Other Brands,1185.519491900471,48,1,16,5,1
13316,Tablets,Sony,2096.2865243234983,24,0,5,5,0
13317,Headphones,HP,2871.5125646918636,61,0,9,1,0
13318,Laptops,HP,326.2619502344578,66,1,15,5,1
13319,Headphones,HP,2792.7372514546246,58,0,12,4,1
13320,Smart Watches,Sony,239.21568770404525,43,1,19,5,1
13321,Smartphones,Other Brands,1013.2828883914544,32,0,17,3,0
13322,Smart Watches,Apple,1579.3359734181604,41,1,2,1,1
13323,Headphones,Sony,1209.693712566229,29,1,13,3,0
13324,Headphones,Sony,2379.618879399733,34,1,10,1,1
13325,Headphones,HP,2112.5603048171824,59,1,18,2,1
13326,Smart Watches,HP,964.4250555318324,40,0,17,3,0
13327,Laptops,HP,1657.9453699740245,52,1,6,4,1
13328,Laptops,HP,2265.4122059201313,56,1,11,3,1
13329,Tablets,Other Brands,996.1684067705826,28,1,11,2,0
13330,Smartphones,Samsung,363.13298627750254,48,0,1,2,0
13331,Smartphones,Samsung,2568.7337190140706,31,1,14,5,1
13332,Smart Watches,Apple,1882.7506459079568,62,0,13,2,0
13333,Headphones,Other Brands,2503.9646610612062,48,1,14,1,1
13334,Laptops,Other Brands,1907.817759892479,57,0,16,5,1
13335,Tablets,Sony,2692.4375291119964,23,1,9,5,1
13336,Smart Watches,Sony,2840.7132555201697,32,0,16,3,0
13337,Smartphones,Sony,1820.312896169434,30,1,7,2,0
13338,Tablets,Samsung,2925.1220759849007,53,1,9,2,1
13339,Laptops,Apple,2345.332176857598,33,1,11,4,1
13340,Headphones,Samsung,920.1000483377107,33,1,1,5,1
13341,Headphones,Sony,1531.0843854959376,41,1,16,3,1
13342,Smartphones,HP,724.2049650368198,37,0,1,4,1
13343,Laptops,Sony,2220.714634146417,43,1,19,3,1
13344,Smart Watches,HP,2303.3031920053854,53,0,17,4,1
13345,Laptops,Other Brands,1269.690802778018,36,1,2,3,1
13346,Laptops,Other Brands,1136.9709222198717,45,1,4,2,1
13347,Smart Watches,HP,1478.0250808744147,62,1,19,5,1
13348,Smart Watches,Samsung,1338.764130234553,68,1,9,5,1
13349,Laptops,Sony,568.4053480904997,32,1,3,5,1
13350,Smartphones,HP,2999.4561634484803,21,1,15,1,0
13351,Headphones,Other Brands,2030.4387635933854,36,0,10,4,1
13352,Laptops,Sony,535.5321400985869,22,1,4,1,0
13353,Laptops,Apple,325.9358037343782,61,0,7,1,0
13354,Smart Watches,Other Brands,738.7915402038795,61,0,17,2,0
13355,Smartphones,Samsung,138.7402691484113,55,1,2,1,1
13356,Laptops,Samsung,1598.9300776269497,37,0,9,3,0
13357,Tablets,Sony,1547.877959350281,37,1,4,4,1
13358,Tablets,Apple,610.6129845912974,39,1,4,3,1
13359,Smartphones,Sony,1885.8254769681441,41,0,4,2,0
13360,Laptops,HP,2300.207524418971,55,1,9,4,1
13361,Laptops,Sony,2306.3121468201803,64,0,17,2,0
13362,Headphones,HP,1675.8886229025852,57,0,2,5,1
13363,Tablets,Other Brands,2301.110726783346,21,1,10,2,0
13364,Smart Watches,Apple,1512.0572859751799,32,1,14,2,1
13365,Tablets,Apple,2212.114261237814,68,1,16,2,1
13366,Laptops,Apple,2958.008930365963,52,1,16,3,1
13367,Smartphones,Other Brands,2152.07557949702,43,1,19,1,1
13368,Smartphones,HP,2031.474594406672,28,0,14,2,0
13369,Smart Watches,Samsung,1209.5008606706904,52,0,14,5,1
13370,Laptops,Sony,2250.2667360309224,18,0,16,4,0
13371,Laptops,Sony,2891.237968702477,24,0,19,3,0
13372,Tablets,Other Brands,382.7820842126152,24,1,12,5,1
13373,Smartphones,Samsung,536.7750005634139,36,1,7,4,1
13374,Headphones,HP,2752.4577676652466,48,0,4,2,0
13375,Tablets,HP,1429.655597182024,57,1,13,2,1
13376,Tablets,Other Brands,2241.3545587048698,67,0,9,5,1
13377,Smart Watches,Apple,1805.699739121795,39,0,17,2,0
13378,Tablets,Sony,2910.8115658218057,25,1,8,2,0
13379,Laptops,Apple,2174.8335329098118,57,1,15,4,1
13380,Smartphones,Sony,2101.333218436148,49,0,4,2,0
13381,Tablets,Other Brands,295.1002176999066,54,1,5,2,1
13382,Laptops,HP,523.8008756213313,48,1,15,5,1
13383,Smart Watches,Apple,983.6265022566688,61,0,12,5,1
13384,Headphones,Other Brands,1831.485519774263,40,0,13,1,0
13385,Smart Watches,Apple,1176.6171108366684,54,1,13,2,1
13386,Smartphones,Samsung,2332.3726044715722,47,0,1,5,1
13387,Laptops,HP,2307.3496952074083,29,1,5,5,1
13388,Laptops,Samsung,2692.271756840365,54,1,6,5,1
